2011-12-12;1217.77
2011-12-13;1218.26
2011-12-14;1218.76
2011-12-15;1219.26
2011-12-16;1219.76
2011-12-19;1220.26
2011-12-20;1220.76
2011-12-21;1221.26
2011-12-22;1221.77
2011-12-23;1222.27
2011-12-26;1222.77
2011-12-27;1223.27
2011-12-28;1223.77
2011-12-29;1224.27
2011-12-30;1224.77
2012-01-02;1225.27
2012-01-03;1225.77
2012-01-04;1226.28
2012-01-05;1226.78
2012-01-06;1227.28
2012-01-09;1227.78
2012-01-10;1228.28
2012-01-11;1228.78
2012-01-12;1229.28
2012-01-13;1229.78
2012-01-16;1230.29
2012-01-17;1230.79
2012-01-18;1231.29
2012-01-19;1231.77
2012-01-20;1232.25
2012-01-23;1232.73
2012-01-24;1233.21
2012-01-25;1233.69
2012-01-26;1234.17
2012-01-27;1234.65
2012-01-30;1235.13
2012-01-31;1235.61
2012-02-01;1236.09
2012-02-02;1236.57
2012-02-03;1237.06
2012-02-06;1237.54
2012-02-07;1238.02
2012-02-08;1238.5
2012-02-09;1238.98
2012-02-10;1239.46
2012-02-13;1239.95
2012-02-14;1240.43
2012-02-15;1240.91
2012-02-16;1241.39
2012-02-17;1241.88
2012-02-22;1242.36
2012-02-23;1242.84
2012-02-24;1243.32
2012-02-27;1243.81
2012-02-28;1244.29
2012-02-29;1244.78
2012-03-01;1245.26
2012-03-02;1245.74
2012-03-05;1246.22
2012-03-06;1246.71
2012-03-07;1247.19
2012-03-08;1247.64
2012-03-09;1248.09
2012-03-12;1248.54
2012-03-13;1248.98
2012-03-14;1249.43
2012-03-15;1249.88
2012-03-16;1250.33
2012-03-19;1250.78
2012-03-20;1251.23
2012-03-21;1251.68
2012-03-22;1252.13
2012-03-23;1252.58
2012-03-26;1253.03
2012-03-27;1253.48
2012-03-28;1253.93
2012-03-29;1254.38
2012-03-30;1254.84
2012-04-02;1255.29
2012-04-03;1255.74
2012-04-04;1256.19
2012-04-05;1256.65
2012-04-09;1257.1
2012-04-10;1257.55
2012-04-11;1258.01
2012-04-12;1258.46
2012-04-13;1258.91
2012-04-16;1259.36
2012-04-17;1259.82
2012-04-18;1260.27
2012-04-19;1260.69
2012-04-20;1261.1
2012-04-23;1261.53
2012-04-24;1261.94
2012-04-25;1262.36
2012-04-26;1262.78
2012-04-27;1263.2
2012-04-30;1263.62
2012-05-02;1264.04
2012-05-03;1264.46
2012-05-04;1264.88
2012-05-07;1265.3
2012-05-08;1265.72
2012-05-09;1266.14
2012-05-10;1266.56
2012-05-11;1266.97
2012-05-14;1267.39
2012-05-15;1267.81
2012-05-16;1268.23
2012-05-17;1268.65
2012-05-18;1269.08
2012-05-21;1269.5
2012-05-22;1269.92
2012-05-23;1270.35
2012-05-24;1270.77
2012-05-25;1271.19
2012-05-28;1271.62
2012-05-29;1272.04
2012-05-30;1272.47
2012-05-31;1272.88
2012-06-01;1273.28
2012-06-04;1273.69
2012-06-05;1274.09
2012-06-06;1274.5
2012-06-08;1274.9
2012-06-11;1275.31
2012-06-12;1275.71
2012-06-13;1276.12
2012-06-14;1276.52
2012-06-15;1276.93
2012-06-18;1277.33
2012-06-19;1277.74
2012-06-20;1278.15
2012-06-21;1278.56
2012-06-22;1278.96
2012-06-25;1279.37
2012-06-26;1279.78
2012-06-27;1280.19
2012-06-28;1280.59
2012-06-29;1281.0
2012-07-02;1281.41
2012-07-03;1281.82
2012-07-04;1282.23
2012-07-05;1282.64
2012-07-06;1283.05
2012-07-09;1283.45
2012-07-10;1283.86
2012-07-11;1284.27
2012-07-12;1284.65
2012-07-13;1285.04
2012-07-16;1285.42
2012-07-17;1285.81
2012-07-18;1286.19
2012-07-19;1286.57
2012-07-20;1286.96
2012-07-23;1287.35
2012-07-24;1287.73
2012-07-25;1288.12
2012-07-26;1288.5
2012-07-27;1288.88
2012-07-30;1289.27
2012-07-31;1289.66
2012-08-01;1290.04
2012-08-02;1290.43
2012-08-03;1290.81
2012-08-06;1291.2
2012-08-07;1291.58
2012-08-08;1291.97
2012-08-09;1292.36
2012-08-10;1292.74
2012-08-13;1293.13
2012-08-14;1293.52
2012-08-15;1293.9
2012-08-16;1294.29
2012-08-17;1294.68
2012-08-20;1295.06
2012-08-21;1295.45
2012-08-22;1295.84
2012-08-23;1296.23
2012-08-24;1296.61
2012-08-27;1297.0
2012-08-28;1297.39
2012-08-29;1297.78
2012-08-30;1298.14
2012-08-31;1298.51
2012-09-03;1298.88
2012-09-04;1299.25
2012-09-05;1299.61
2012-09-06;1299.98
2012-09-10;1300.35
2012-09-11;1300.72
2012-09-12;1301.08
2012-09-13;1301.45
2012-09-14;1301.82
2012-09-17;1302.18
2012-09-18;1302.55
2012-09-19;1302.91
2012-09-20;1303.28
2012-09-21;1303.65
2012-09-24;1304.01
2012-09-25;1304.38
2012-09-26;1304.75
2012-09-27;1305.12
2012-09-28;1305.49
2012-10-01;1305.85
2012-10-02;1306.22
2012-10-03;1306.59
2012-10-04;1306.96
2012-10-05;1307.33
2012-10-08;1307.69
2012-10-09;1308.06
2012-10-10;1308.43
2012-10-11;1308.78
2012-10-15;1309.14
2012-10-16;1309.49
2012-10-17;1309.84
2012-10-18;1310.2
2012-10-19;1310.56
2012-10-22;1310.91
2012-10-23;1311.27
2012-10-24;1311.63
2012-10-25;1311.99
2012-10-26;1312.34
2012-10-29;1312.7
2012-10-30;1313.06
2012-10-31;1313.41
2012-11-01;1313.77
2012-11-05;1314.13
2012-11-06;1314.49
2012-11-07;1314.85
2012-11-08;1315.21
2012-11-09;1315.56
2012-11-12;1315.92
2012-11-13;1316.28
2012-11-14;1316.63
2012-11-16;1316.99
2012-11-19;1317.34
2012-11-20;1317.7
2012-11-21;1318.05
2012-11-22;1318.41
2012-11-23;1318.77
2012-11-26;1319.13
2012-11-27;1319.49
2012-11-28;1319.85
2012-11-29;1320.21
2012-11-30;1320.56
2012-12-03;1320.92
2012-12-04;1321.28
2012-12-05;1321.64
2012-12-06;1322.0
2012-12-07;1322.35
2012-12-10;1322.71
2012-12-11;1323.06
2012-12-12;1323.42
2012-12-13;1323.77
2012-12-14;1324.12
2012-12-17;1324.47
2012-12-18;1324.82
2012-12-19;1325.17
2012-12-20;1325.52
2012-12-21;1325.86
2012-12-24;1326.21
2012-12-26;1326.57
2012-12-27;1326.92
2012-12-28;1327.27
2012-12-31;1327.62
2013-01-02;1327.97
2013-01-03;1328.32
2013-01-04;1328.68
2013-01-07;1329.03
2013-01-08;1329.38
2013-01-09;1329.74
2013-01-10;1330.09
2013-01-11;1330.44
2013-01-14;1330.79
2013-01-15;1331.15
2013-01-16;1331.5
2013-01-17;1331.86
2013-01-18;1332.21
2013-01-21;1332.57
2013-01-22;1332.92
2013-01-23;1333.28
2013-01-24;1333.63
2013-01-25;1333.98
2013-01-28;1334.34
2013-01-29;1334.7
2013-01-30;1335.05
2013-01-31;1335.41
2013-02-01;1335.76
2013-02-04;1336.12
2013-02-05;1336.48
2013-02-06;1336.83
2013-02-07;1337.19
2013-02-08;1337.55
2013-02-13;1337.9
2013-02-14;1338.26
2013-02-15;1338.62
2013-02-18;1338.97
2013-02-19;1339.33
2013-02-20;1339.69
2013-02-21;1340.04
2013-02-22;1340.4
2013-02-25;1340.76
2013-02-26;1341.12
2013-02-27;1341.48
2013-02-28;1341.84
2013-03-01;1342.2
2013-03-04;1342.56
2013-03-05;1342.92
2013-03-06;1343.28
2013-03-07;1343.64
2013-03-08;1344.0
2013-03-11;1344.36
2013-03-12;1344.72
2013-03-13;1345.08
2013-03-14;1345.44
2013-03-15;1345.8
2013-03-18;1346.16
2013-03-19;1346.52
2013-03-20;1346.88
2013-03-21;1347.25
2013-03-22;1347.61
2013-03-25;1347.97
2013-03-26;1348.33
2013-03-27;1348.69
2013-03-28;1349.05
2013-04-01;1349.42
2013-04-02;1349.78
2013-04-03;1350.14
2013-04-04;1350.51
2013-04-05;1350.87
2013-04-08;1351.23
2013-04-09;1351.6
2013-04-10;1351.96
2013-04-11;1352.32
2013-04-12;1352.69
2013-04-15;1353.05
2013-04-16;1353.41
2013-04-17;1353.78
2013-04-18;1354.15
2013-04-19;1354.53
2013-04-22;1354.9
2013-04-23;1355.28
2013-04-24;1355.66
2013-04-25;1356.03
2013-04-26;1356.41
2013-04-29;1356.78
2013-04-30;1357.16
2013-05-02;1357.54
2013-05-03;1357.91
2013-05-06;1358.29
2013-05-07;1358.67
2013-05-08;1359.04
2013-05-09;1359.42
2013-05-10;1359.8
2013-05-13;1360.17
2013-05-14;1360.55
2013-05-15;1360.92
2013-05-16;1361.3
2013-05-17;1361.68
2013-05-20;1362.05
2013-05-21;1362.43
2013-05-22;1362.81
2013-05-23;1363.19
2013-05-24;1363.56
2013-05-27;1363.94
2013-05-28;1364.32
2013-05-29;1364.69
2013-05-31;1365.1
2013-06-03;1365.5
2013-06-04;1365.9
2013-06-05;1366.31
2013-06-06;1366.71
2013-06-07;1367.11
2013-06-10;1367.52
2013-06-11;1367.92
2013-06-12;1368.32
2013-06-13;1368.73
2013-06-14;1369.13
2013-06-17;1369.54
2013-06-18;1369.94
2013-06-19;1370.34
